date,temp_balice,temp_kw,temp_agh
2018-01-05,4.791666666666667,-2.986666666666667,6.6489583333334
2018-01-06,6.284375,-0.7429166666666667,7.6618055555556
2018-01-10,2.6495833333333336,-1.80625,3.6736111111111
2018-01-11,0.7064583333333334,-3.3779166666666667,1.3736805555556
2018-01-16,-2.419375,-10.27625,-0.87402777777778
2018-01-17,1.3658333333333335,-10.232083333333334,2.3615277777778
2018-01-18,1.51625,-10.947916666666666,2.414375
2018-01-20,-1.0535416666666666,-11.205416666666666,0.55513888888889
2018-01-21,-1.8289583333333335,-10.972083333333334,-0.84513888888889
2018-01-23,-3.68125,-10.34625,-2.6523611111111
2018-01-24,0.31187500000000007,-4.398333333333333,2.0397222222222
2018-01-28,4.154583333333333,-3.7270833333333333,5.1070138888889
2018-01-29,7.777708333333334,-0.6483333333333333,8.5084027777778
2018-01-30,4.721875,-7.86875,5.5556944444444
2018-01-31,2.036875,-7.7325,3.7780555555556
2018-02-01,3.981666666666667,-4.7925,5.4931944444445
2018-02-02,1.8518750000000002,-6.32,3.06125
2018-02-03,-0.821875,-10.322916666666666,0.52291666666667
2018-02-04,-0.7404166666666667,-11.36625,0.17041666666667
2018-02-05,-2.881875,-14.0275,-1.7731944444444
2018-02-07,-3.055416666666667,-6.11125,-2.1234027777778
2018-02-08,-1.4700000000000002,-6.27375,-0.66305555555556
2018-02-10,-1.55,-8.217083333333333,-0.68243055555555
2018-02-12,-4.166666666666532e-4,-8.518333333333333,1.4068055555556
2018-02-13,0.03458333333333334,-10.92625,1.0917361111111
2018-02-14,-0.8675,-11.99125,-0.28236111111111
2018-02-16,-1.285,-8.866666666666667,-0.080069444444443
2018-02-17,-0.08124999999999995,-10.185833333333333,1.0645833333333
2018-02-18,0.45145833333333335,-11.875833333333333,1.2771527777778
2018-02-20,-3.297659574468085,-7.898260869565218,-2.35375
2018-02-21,-3.3447916666666666,-8.912916666666668,-2.5198611111111
2018-02-24,-7.731458333333333,-19.2125,-6.5440972222222
2018-02-27,-12.083333333333334,-19.515,-11.833472222222
